"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.le-smv.gouv.fr/107.154.50.81","443","INFO","HTTP","",""
"pre_128cipher","www.le-smv.gouv.fr/107.154.50.81","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","",""
"SSLv3","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","",""
"TLS1","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered","",""
"TLS1_1","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered","",""
"TLS1_2","www.le-smv.gouv.fr/107.154.50.81","443","OK","offered","",""
"TLS1_3","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered","",""
"cipherlist_NULL","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.le-smv.gouv.fr/107.154.50.81","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.le-smv.gouv.fr/107.154.50.81","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.le-smv.gouv.fr/107.154.50.81","443","OK","offered","",""
"cipher_order-tls1_2","www.le-smv.gouv.fr/107.154.50.81","443","OK","server","",""
"cipherorder_TLSv1_2","www.le-smv.gouv.fr/107.154.50.81","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","www.le-smv.gouv.fr/107.154.50.81","443","OK","server","",""
"FS","www.le-smv.gouv.fr/107.154.50.81","443","OK","offered","",""
"FS_ciphers","www.le-smv.gouv.fr/107.154.50.81","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","www.le-smv.gouv.fr/107.154.50.81","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","www.le-smv.gouv.fr/107.154.50.81","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'extended master secret/#23'","",""
"TLS_session_ticket","www.le-smv.gouv.fr/107.154.50.81","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","www.le-smv.gouv.fr/107.154.50.81","443","INFO","yes","",""
"sessionresumption_ticket","www.le-smv.gouv.fr/107.154.50.81","443","INFO","not supported","",""
"sessionresumption_ID","www.le-smv.gouv.fr/107.154.50.81","443","INFO","supported","",""
"TLS_timestamp","www.le-smv.gouv.fr/107.154.50.81","443","INFO","random","",""
"cert_compression","www.le-smv.gouv.fr/107.154.50.81","443","INFO","N/A","",""
"clientAuth","www.le-smv.gouv.fr/107.154.50.81","443","INFO","none","",""
"cert_numbers","www.le-smv.gouv.fr/107.154.50.81","443","INFO","1","",""
"cert_signatureAlgorithm","www.le-smv.gouv.fr/107.154.50.81","443","OK","SHA256 with RSA","",""
"cert_keySize","www.le-smv.gouv.fr/107.154.50.81","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.le-smv.gouv.fr/107.154.50.81","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.le-smv.gouv.fr/107.154.50.81","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.le-smv.gouv.fr/107.154.50.81","443","INFO","AC9085002831E5B780C259D9BFDE1856","",""
"cert_serialNumberLen","www.le-smv.gouv.fr/107.154.50.81","443","INFO","16","",""
"cert_fingerprintSHA1","www.le-smv.gouv.fr/107.154.50.81","443","INFO","7F490FE593CD288B5CE373A35E850F79D2CDBCC5","",""
"cert_fingerprintSHA256","www.le-smv.gouv.fr/107.154.50.81","443","INFO","5EA2A53685F717B05ED0686CC8F7E1FDC70AAC746C504C5D78C73D48705541B7","",""
