"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","jura.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","jura.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","jura.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","jura.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","jura.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","jura.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","jura.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","jura.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN","jura.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_NULL","jura.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","jura.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","jura.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","jura.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","jura.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","jura.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","jura.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","jura.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","jura.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","jura.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","jura.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","jura.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","jura.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","jura.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
